Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Segment,State,Product ID,Category,Sub-Category,Product Name,Sales,Tax,Profit
6296,CA-2015-141313,28/12/2015,1/01/2016,标准,AJ-10780,公司,福建省,OFF-AP-10002651,办公用品,家电,Hoover Upright Vacuum With Dirt Cup,1737.18,138.97,265.81
6297,CA-2015-141313,28/12/2015,1/01/2016,标准,AJ-10780,公司,福建省,OFF-ST-10000689,办公用品,储存设备,"Fellowes Strictly Business Drawer File, Letter/Legal Size",704.25,56.34,133.65
6298,CA-2015-141313,28/12/2015,1/01/2016,标准,AJ-10780,公司,福建省,OFF-PA-10003302,办公用品,纸张,Xerox 1906,141.76,11.34,27.93
6299,CA-2015-169852,21/10/2015,26/10/2015,标准,SF-20965,公司,广东省,OFF-BI-10001460,办公用品,文件夹,Plastic Binding Combs,36.36,2.91,6.48
6300,CA-2018-107314,30/11/2018,3/12/2018,一级,MZ-17335,家庭办公,广东省,FUR-FU-10003489,家具,家具,Contemporary Borderless Frame,25.83,2.07,5.59
6301,US-2015-161305,6/06/2015,12/06/2015,标准,SB-20170,个人,河北省,OFF-BI-10002794,办公用品,文件夹,"Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets",24.588,1.97,4.61
6302,US-2015-161305,6/06/2015,12/06/2015,标准,SB-20170,个人,河北省,OFF-EN-10000461,办公用品,信封,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",13.984,1.12,2.44
6303,CA-2018-166919,23/11/2018,27/11/2018,标准,AH-10210,个人,山东省,TEC-PH-10001305,电子产品,电话,Panasonic KX TS208W Corded phone,195.96,15.68,28.55
6304,CA-2018-162712,18/06/2018,20/06/2018,二级,NK-18490,家庭办公,山东省,OFF-PA-10000167,办公用品,纸张,Xerox 1925,74.352,5.95,12.69
6305,CA-2018-107552,5/05/2018,5/05/2018,当日达,AI-10855,个人,江苏省,OFF-PA-10002947,办公用品,纸张,Xerox 1923,6.68,0.53,1.16
6306,CA-2017-163328,4/11/2017,6/11/2017,二级,TP-21565,公司,天津市,OFF-SU-10002301,办公用品,供应品,Serrated Blade or Curved Handle Hand Letter Openers,17.584,1.41,2.82
6307,CA-2017-163328,4/11/2017,6/11/2017,二级,TP-21565,公司,天津市,FUR-CH-10003298,家具,椅子,"Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal",104.784,8.38,25.75
6308,CA-2017-163328,4/11/2017,6/11/2017,二级,TP-21565,公司,天津市,OFF-PA-10004353,办公用品,纸张,Southworth 25% Cotton Premium Laser Paper and Envelopes,47.952,3.84,9.26
6309,CA-2017-163328,4/11/2017,6/11/2017,二级,TP-21565,公司,天津市,FUR-CH-10000229,家具,椅子,Global Enterprise Series Seating High-Back Swivel/Tilt Chairs,650.352,52.03,151.83
6310,CA-2017-163328,4/11/2017,6/11/2017,二级,TP-21565,公司,天津市,OFF-LA-10003930,办公用品,标签,"Dot Matrix Printer Tape Reel Labels, White, 5000/Box",629.184,50.33,100.48
6311,CA-2017-163328,4/11/2017,6/11/2017,二级,TP-21565,公司,天津市,OFF-PA-10000176,办公用品,纸张,Xerox 1887,15.176,1.21,2.95
6312,CA-2015-112837,11/09/2015,16/09/2015,标准,LW-17125,个人,广东省,FUR-FU-10004006,家具,家具,"Deflect-o DuraMat Lighweight, Studded, Beveled Mat for Low Pile Carpeting",127.95,10.24,26.8
6313,CA-2018-120019,16/02/2018,21/02/2018,标准,NG-18355,公司,宁夏回族自治区,OFF-ST-10001932,办公用品,储存设备,Fellowes Staxonsteel Drawer Files,579.51,46.36,109.57
6314,CA-2018-120019,16/02/2018,21/02/2018,标准,NG-18355,公司,宁夏回族自治区,TEC-PH-10000923,电子产品,电话,"Belkin SportFit Armband For iPhone 5s/5c, Fuchsia",14.99,1.2,2.18
6315,CA-2015-100762,24/11/2015,29/11/2015,标准,NG-18355,公司,湖北省,OFF-AR-10000380,办公用品,艺术品,"Hunt PowerHouse Electric Pencil Sharpener, Blue",151.92,12.15,29.64
6316,CA-2015-100762,24/11/2015,29/11/2015,标准,NG-18355,公司,湖北省,OFF-LA-10003930,办公用品,标签,"Dot Matrix Printer Tape Reel Labels, White, 5000/Box",196.62,15.73,38.05
6317,CA-2015-100762,24/11/2015,29/11/2015,标准,NG-18355,公司,湖北省,OFF-PA-10001815,办公用品,纸张,Xerox 1885,144.12,11.53,26.9
6318,CA-2015-100762,24/11/2015,29/11/2015,标准,NG-18355,公司,湖北省,OFF-PA-10004082,办公用品,纸张,"Adams Telephone Message Book w/Frequently-Called Numbers Space, 400 Messages per Book",15.96,1.28,3.09
6319,CA-2018-161459,25/11/2018,29/11/2018,二级,EB-13750,公司,广东省,TEC-PH-10004071,电子产品,电话,PayAnywhere Card Reader,39.96,3.2,5.97
6320,CA-2018-161459,25/11/2018,29/11/2018,二级,EB-13750,公司,广东省,OFF-PA-10002377,办公用品,纸张,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 200/Messages",34.08,2.73,6.37
6321,CA-2018-160017,28/09/2018,2/10/2018,标准,SP-20860,公司,河南省,OFF-PA-10001800,办公用品,纸张,Xerox 220,10.368,0.83,1.76
6322,CA-2015-123316,13/10/2015,17/10/2015,标准,SP-20545,公司,江苏省,OFF-BI-10002764,办公用品,文件夹,Recycled Pressboard Report Cover with Reinforced Top Hinge,7.752,0.62,1.18
6323,CA-2015-141299,3/06/2015,7/06/2015,二级,RB-19795,家庭办公,湖北省,OFF-EN-10004459,办公用品,信封,Security-Tint Envelopes,15.28,1.22,2.34
6324,CA-2015-104402,17/06/2015,23/06/2015,标准,DB-13660,个人,北京市,TEC-MA-10000423,电子产品,机器,Texas Instruments TI-34 Scientific Calculator,65.97,5.28,7.56
6325,CA-2016-110289,29/10/2016,2/11/2016,标准,NB-18655,公司,广东省,OFF-PA-10002986,办公用品,纸张,Xerox 1898,33.4,2.67,5.59
6326,CA-2016-110289,29/10/2016,2/11/2016,标准,NB-18655,公司,广东省,OFF-EN-10001434,办公用品,信封,"Strathmore #10 Envelopes, Ultimate White",210.84,16.87,34.55
6327,CA-2015-167927,20/01/2015,26/01/2015,标准,XP-21865,个人,湖北省,OFF-ST-10000760,办公用品,储存设备,Eldon Fold 'N Roll Cart System,13.98,1.12,2.28
6328,CA-2015-167927,20/01/2015,26/01/2015,标准,XP-21865,个人,湖北省,FUR-FU-10002918,家具,家具,Eldon ClusterMat Chair Mat with Cordless Antistatic Protection,272.94,21.84,55.6
6329,CA-2015-167927,20/01/2015,26/01/2015,标准,XP-21865,个人,湖北省,OFF-BI-10000605,办公用品,文件夹,"Acco Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Executive Red",19.05,1.52,3.35
6330,CA-2015-167927,20/01/2015,26/01/2015,标准,XP-21865,个人,湖北省,OFF-AP-10002311,办公用品,家电,"Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter",247.716,19.82,41.19
6331,CA-2015-167927,20/01/2015,26/01/2015,标准,XP-21865,个人,湖北省,OFF-ST-10003123,办公用品,储存设备,Fellowes Bases and Tops For Staxonsteel/High-Stak Systems,66.58,5.33,12.49
6332,CA-2015-167927,20/01/2015,26/01/2015,标准,XP-21865,个人,湖北省,OFF-AR-10004456,办公用品,艺术品,Panasonic KP-4ABK Battery-Operated Pencil Sharpener,43.92,3.51,8.52
6333,CA-2015-167927,20/01/2015,26/01/2015,标准,XP-21865,个人,湖北省,FUR-FU-10002268,家具,家具,Ultra Door Push Plate,14.73,1.18,3.23
6334,CA-2015-167927,20/01/2015,26/01/2015,标准,XP-21865,个人,湖北省,OFF-BI-10004364,办公用品,文件夹,Storex Dura Pro Binders,29.7,2.38,5.31
6335,CA-2015-133305,11/07/2015,15/07/2015,标准,MH-17455,个人,江苏省,OFF-PA-10001970,办公用品,纸张,Xerox 1881,49.12,3.93,7.74
6336,CA-2015-133305,11/07/2015,15/07/2015,标准,MH-17455,个人,江苏省,OFF-BI-10002954,办公用品,文件夹,Newell 3-Hole Punched Plastic Slotted Magazine Holders for Binders,18.28,1.46,2.77
6337,CA-2017-165995,30/08/2017,6/09/2017,标准,BG-11740,个人,广东省,FUR-FU-10000672,家具,家具,"Executive Impressions 10"" Spectator Wall Clock",47.04,3.76,10.3
6338,CA-2017-165995,30/08/2017,6/09/2017,标准,BG-11740,个人,广东省,TEC-PH-10004908,电子产品,电话,Panasonic KX TS3282W Corded phone,339.96,27.2,50.85
6339,CA-2018-143112,5/10/2018,9/10/2018,标准,TS-21370,公司,江苏省,TEC-PH-10003095,电子产品,电话,Samsung HM1900 Bluetooth Headset,87.8,7.02,13.1
6340,CA-2018-143112,5/10/2018,9/10/2018,标准,TS-21370,公司,江苏省,FUR-CH-10002880,家具,椅子,"Global High-Back Leather Tilter, Burgundy",221.382,17.71,53.01
6341,CA-2018-143112,5/10/2018,9/10/2018,标准,TS-21370,公司,江苏省,TEC-MA-10001047,电子产品,机器,"3D Systems Cube Printer, 2nd Generation, Magenta",5199.96,416,696.07
6342,US-2017-105830,31/12/2017,2/01/2018,一级,DB-13660,个人,湖南省,OFF-ST-10002554,办公用品,储存设备,Tennsco Industrial Shelving,156.512,12.52,29.94
6343,CA-2016-146255,7/03/2016,10/03/2016,一级,EM-14140,家庭办公,北京市,TEC-AC-10004469,电子产品,配件,Microsoft Sculpt Comfort Mouse,119.85,9.59,14.07
6344,CA-2016-146255,7/03/2016,10/03/2016,一级,EM-14140,家庭办公,北京市,OFF-BI-10000309,办公用品,文件夹,"GBC Twin Loop Wire Binding Elements, 9/16"" Spine, Black",30.44,2.44,5.7
6345,CA-2016-146255,7/03/2016,10/03/2016,一级,EM-14140,家庭办公,北京市,OFF-BI-10001765,办公用品,文件夹,Wilson Jones Heavy-Duty Casebound Ring Binders with Metal Hinges,69.28,5.54,12.59
6346,CA-2016-146255,7/03/2016,10/03/2016,一级,EM-14140,家庭办公,北京市,TEC-PH-10001619,电子产品,电话,LG G3,587.97,47.04,67.15
6347,CA-2018-104822,20/10/2018,20/10/2018,当日达,RB-19465,家庭办公,江苏省,OFF-LA-10002034,办公用品,标签,Avery 478,24.55,1.96,4.28
6348,CA-2016-104486,1/05/2016,6/05/2016,标准,PO-18850,个人,广东省,OFF-BI-10000309,办公用品,文件夹,"GBC Twin Loop Wire Binding Elements, 9/16"" Spine, Black",12.176,0.97,2.27
6349,CA-2016-104486,1/05/2016,6/05/2016,标准,PO-18850,个人,广东省,OFF-ST-10000876,办公用品,储存设备,Eldon Simplefile Box Office,37.32,2.99,6.34
6350,CA-2016-104486,1/05/2016,6/05/2016,标准,PO-18850,个人,广东省,OFF-SU-10002573,办公用品,供应品,"Acme 10"" Easy Grip Assistive Scissors",35.06,2.8,6.99
6351,CA-2018-161557,3/09/2018,8/09/2018,标准,AG-10900,个人,山东省,FUR-FU-10004622,家具,家具,Eldon Advantage Foldable Chair Mats for Low Pile Carpets,108.4,8.67,23.37
6352,CA-2018-161130,3/11/2018,8/11/2018,标准,BF-11275,公司,河南省,TEC-PH-10002549,电子产品,电话,Polycom SoundPoint IP 450 VoIP phone,361.376,28.91,46.7
6353,US-2016-161347,13/09/2016,19/09/2016,标准,HG-14845,个人,四川省,OFF-BI-10004209,办公用品,文件夹,"Fellowes Twister Kit, Gray/Clear, 3/pkg",2.412,0.19,0.37
6354,US-2016-109015,6/09/2016,12/09/2016,标准,BS-11590,公司,江苏省,OFF-AP-10001962,办公用品,家电,Black & Decker Filter for Double Action Dustbuster Cordless Vac BLDV7210,8.39,0.67,1.61
6355,US-2016-109015,6/09/2016,12/09/2016,标准,BS-11590,公司,江苏省,TEC-PH-10002922,电子产品,电话,ShoreTel ShorePhone IP 230 VoIP phone,337.98,27.04,44.65
6356,CA-2015-110611,6/10/2015,13/10/2015,标准,JD-16015,个人,四川省,OFF-ST-10000642,办公用品,储存设备,"Tennsco Lockers, Gray",83.92,6.71,15.99
6357,CA-2018-139080,23/01/2018,28/01/2018,标准,CS-12250,公司,江西省,OFF-BI-10001757,办公用品,文件夹,Pressboard Hanging Data Binders for Unburst Sheets,19.68,1.57,3.06
6358,CA-2018-139080,23/01/2018,28/01/2018,标准,CS-12250,公司,江西省,OFF-PA-10004621,办公用品,纸张,Xerox 212,25.92,2.07,4.06
6359,CA-2018-139080,23/01/2018,28/01/2018,标准,CS-12250,公司,江西省,OFF-PA-10002262,办公用品,纸张,Xerox 192,6.48,0.52,1.02
6360,CA-2018-139080,23/01/2018,28/01/2018,标准,CS-12250,公司,江西省,TEC-PH-10004100,电子产品,电话,Griffin GC17055 Auxiliary Audio Cable,86.352,6.91,12.35
6361,CA-2016-115693,10/12/2016,15/12/2016,标准,FC-14245,家庭办公,广东省,OFF-AR-10003582,办公用品,艺术品,"Boston Electric Pencil Sharpener, Model 1818, Charcoal Black",56.3,4.5,10.26
6362,US-2015-107993,25/11/2015,30/11/2015,标准,SE-20110,个人,天津市,OFF-AR-10003179,办公用品,艺术品,Dixon Ticonderoga Core-Lock Colored Pencils,51.016,4.08,9.43
6363,CA-2018-110443,21/11/2018,25/11/2018,标准,CK-12205,个人,江西省,OFF-BI-10001670,办公用品,文件夹,Vinyl Sectional Post Binders,150.8,12.06,28.19
6364,CA-2018-110443,21/11/2018,25/11/2018,标准,CK-12205,个人,江西省,TEC-MA-10002073,电子产品,机器,"3D Systems Cube Printer, 2nd Generation, White",1039.992,83.2,149.78
6365,CA-2018-110443,21/11/2018,25/11/2018,标准,CK-12205,个人,江西省,OFF-PA-10003797,办公用品,纸张,Xerox 209,51.84,4.15,8.85
6366,CA-2018-144848,4/04/2018,5/04/2018,一级,DS-13030,家庭办公,江苏省,TEC-PH-10004006,电子产品,电话,Panasonic KX - TS880B Telephone,41.22,3.3,5.79
6367,CA-2018-144848,4/04/2018,5/04/2018,一级,DS-13030,家庭办公,江苏省,OFF-SU-10000646,办公用品,供应品,Premier Automatic Letter Opener,240.37,19.23,40.68
6368,CA-2018-144848,4/04/2018,5/04/2018,一级,DS-13030,家庭办公,江苏省,TEC-PH-10002262,电子产品,电话,LG Electronics Tone+ HBS-730 Bluetooth Headset,119.02,9.52,14.02
6369,US-2018-147998,19/05/2018,24/05/2018,标准,SA-20830,个人,广东省,OFF-BI-10002082,办公用品,文件夹,GBC Twin Loop Wire Binding Elements,133.12,10.65,22.66
6370,CA-2017-103919,3/10/2017,7/10/2017,标准,TP-21565,公司,山东省,FUR-FU-10001756,家具,家具,"Eldon Expressions Desk Accessory, Wood Photo Frame, Mahogany",38.08,3.05,8.65
6371,CA-2017-113425,21/11/2017,21/11/2017,当日达,JK-16120,家庭办公,江苏省,FUR-BO-10002598,家具,书柜,"Hon Metal Bookcases, Putty",113.568,9.09,26.68
6372,CA-2018-143035,3/10/2018,5/10/2018,二级,CC-12430,家庭办公,江苏省,FUR-FU-10001934,家具,家具,Magnifier Swing Arm Lamp,83.92,6.71,18.42
6373,CA-2018-143035,3/10/2018,5/10/2018,二级,CC-12430,家庭办公,江苏省,OFF-AR-10001130,办公用品,艺术品,"Quartet Alpha White Chalk, 12/Pack",6.63,0.53,1.09
6374,CA-2018-143035,3/10/2018,5/10/2018,二级,CC-12430,家庭办公,江苏省,TEC-AC-10002049,电子产品,配件,Logitech G19 Programmable Gaming Keyboard,371.97,29.76,42.24
6375,CA-2015-107811,29/04/2015,3/05/2015,标准,LA-16780,公司,陕西省,FUR-CH-10001394,家具,椅子,Global Leather Executive Chair,561.584,44.93,127.7
6376,CA-2015-107811,29/04/2015,3/05/2015,标准,LA-16780,公司,陕西省,OFF-ST-10000798,办公用品,储存设备,2300 Heavy-Duty Transfer File Systems by Perma,99.92,7.99,16.23
6377,CA-2017-163216,7/10/2017,10/10/2017,一级,AW-10930,家庭办公,四川省,OFF-LA-10000134,办公用品,标签,Avery 511,4.928,0.39,0.88
6378,US-2017-116442,15/12/2017,22/12/2017,标准,BP-11230,个人,广东省,FUR-FU-10002364,家具,家具,"Eldon Expressions Wood Desk Accessories, Oak",14.76,1.18,3.27
6379,CA-2018-150623,10/04/2018,14/04/2018,标准,DB-13360,家庭办公,宁夏回族自治区,TEC-AC-10004571,电子产品,配件,Logitech G700s Rechargeable Gaming Mouse,99.99,8,10.46
6380,CA-2018-150623,10/04/2018,14/04/2018,标准,DB-13360,家庭办公,宁夏回族自治区,OFF-ST-10003692,办公用品,储存设备,Recycled Steel Personal File for Hanging File Folders,286.15,22.89,48.97
6381,US-2015-163797,8/04/2015,13/04/2015,标准,PC-19000,家庭办公,辽宁省,OFF-FA-10001883,办公用品,紧固件,"Alliance Super-Size Bands, Assorted Sizes",49.792,3.98,9.6
6382,CA-2017-127236,29/03/2017,2/04/2017,标准,TB-21595,个人,湖南省,FUR-BO-10004015,家具,书柜,"Bush Andora Bookcase, Maple/Graphite Gray Finish",299.975,24,74.26
6383,CA-2017-127236,29/03/2017,2/04/2017,标准,TB-21595,个人,湖南省,TEC-PH-10000141,电子产品,电话,Clearsounds A400,158.376,12.67,20.26
6384,US-2018-104661,15/01/2018,18/01/2018,一级,TB-21250,个人,山东省,OFF-BI-10001597,办公用品,文件夹,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",32.784,2.62,5.69
6385,US-2018-104661,15/01/2018,18/01/2018,一级,TB-21250,个人,山东省,TEC-AC-10003628,电子产品,配件,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,47.984,3.84,4.86
6386,US-2018-104661,15/01/2018,18/01/2018,一级,TB-21250,个人,山东省,TEC-AC-10002331,电子产品,配件,"Maxell 74 Minute CDR, 10/Pack",62.592,5.01,8.6
6387,US-2018-104661,15/01/2018,18/01/2018,一级,TB-21250,个人,山东省,OFF-BI-10001098,办公用品,文件夹,Acco D-Ring Binder w/DublLock,4.276,0.34,0.84
6388,CA-2015-134103,30/01/2015,4/02/2015,标准,MV-18190,个人,湖北省,OFF-PA-10001204,办公用品,纸张,Xerox 1972,10.56,0.84,1.85
6389,CA-2015-134103,30/01/2015,4/02/2015,标准,MV-18190,个人,湖北省,OFF-ST-10000991,办公用品,储存设备,Space Solutions HD Industrial Steel Shelving.,229.94,18.4,44.01
6390,CA-2016-147529,7/02/2016,11/02/2016,标准,DK-12835,公司,云南省,OFF-EN-10000056,办公用品,信封,Cameo Buff Policy Envelopes,311.15,24.89,48.4
6391,CA-2016-147529,7/02/2016,11/02/2016,标准,DK-12835,公司,云南省,OFF-PA-10003349,办公用品,纸张,Xerox 1957,12.96,1.04,2.25
6392,CA-2017-129126,14/12/2017,19/12/2017,标准,PK-19075,个人,江苏省,OFF-PA-10001471,办公用品,纸张,Strathmore Photo Frame Cards,14.62,1.17,2.62
6393,CA-2017-129126,14/12/2017,19/12/2017,标准,PK-19075,个人,江苏省,OFF-LA-10003190,办公用品,标签,Avery 474,5.76,0.46,1.11
6394,CA-2017-129126,14/12/2017,19/12/2017,标准,PK-19075,个人,江苏省,OFF-FA-10000621,办公用品,紧固件,"OIC Colored Binder Clips, Assorted Sizes",21.48,1.72,3.86
6395,CA-2017-129126,14/12/2017,19/12/2017,标准,PK-19075,个人,江苏省,FUR-FU-10002937,家具,家具,"GE 48"" Fluorescent Tube, Cool White Energy Saver, 34 Watts, 30/Box",396.92,31.75,81.53
6396,CA-2017-129126,14/12/2017,19/12/2017,标准,PK-19075,个人,江苏省,OFF-ST-10004507,办公用品,储存设备,Advantus Rolling Storage Box,17.15,1.37,3.26
6397,CA-2017-129126,14/12/2017,19/12/2017,标准,PK-19075,个人,江苏省,OFF-BI-10000279,办公用品,文件夹,"Acco Recycled 2"" Capacity Laser Printer Hanging Data Binders",23.12,1.85,4.61
6398,CA-2018-131632,31/10/2018,4/11/2018,标准,AH-10120,家庭办公,山东省,OFF-AR-10003651,办公用品,艺术品,Newell 350,5.248,0.42,0.97
6399,CA-2018-151981,6/08/2018,12/08/2018,标准,GM-14455,家庭办公,北京市,TEC-PH-10003601,电子产品,电话,"Ativa D5772 2-Line 5.8GHz Digital Expandable Corded/Cordless Phone System with Answering & Caller ID/Call Waiting, Black/Silver",824.95,66,112.05
6400,CA-2018-151981,6/08/2018,12/08/2018,标准,GM-14455,家庭办公,北京市,OFF-LA-10002195,办公用品,标签,Avery 481,24.64,1.97,4.13
6401,CA-2018-151981,6/08/2018,12/08/2018,标准,GM-14455,家庭办公,北京市,OFF-AR-10000380,办公用品,艺术品,"Hunt PowerHouse Electric Pencil Sharpener, Blue",227.88,18.23,35.89
6402,CA-2018-125472,30/05/2018,31/05/2018,一级,BD-11725,个人,内蒙古自治区,FUR-BO-10000330,家具,书柜,"Sauder Camden County Barrister Bookcase, Planked Cherry Finish",241.96,19.36,51.84
6403,CA-2018-125472,30/05/2018,31/05/2018,一级,BD-11725,个人,内蒙古自治区,OFF-BI-10000591,办公用品,文件夹,Avery Binder Labels,3.89,0.31,0.69
6404,CA-2018-125472,30/05/2018,31/05/2018,一级,BD-11725,个人,内蒙古自治区,FUR-FU-10001731,家具,家具,Acrylic Self-Standing Desk Frames,8.01,0.64,1.75
6405,CA-2016-156328,30/11/2016,5/12/2016,标准,RM-19375,个人,安徽省,TEC-PH-10001198,电子产品,电话,Avaya 4621SW VoIP phone,177.48,14.2,21.57
6406,CA-2018-154074,31/08/2018,2/09/2018,二级,BW-11110,公司,江西省,FUR-CH-10002331,家具,椅子,Hon 4700 Series Mobuis Mid-Back Task Chairs with Adjustable Arms,569.568,45.57,135.37
6407,CA-2018-154074,31/08/2018,2/09/2018,二级,BW-11110,公司,江西省,OFF-ST-10002370,办公用品,储存设备,"Sortfiler Multipurpose Personal File Organizer, Black",149.73,11.98,24.03
6408,CA-2018-161774,14/05/2018,15/05/2018,一级,GT-14710,个人,山东省,FUR-CH-10003981,家具,椅子,Global Commerce Series Low-Back Swivel/Tilt Chairs,899.43,71.95,200.36
6409,CA-2018-161774,14/05/2018,15/05/2018,一级,GT-14710,个人,山东省,OFF-AR-10001446,办公用品,艺术品,Newell 309,46.2,3.7,8.16
6410,CA-2018-161774,14/05/2018,15/05/2018,一级,GT-14710,个人,山东省,OFF-PA-10000300,办公用品,纸张,Xerox 1936,47.952,3.84,8.78
6411,CA-2018-161774,14/05/2018,15/05/2018,一级,GT-14710,个人,山东省,TEC-PH-10004071,电子产品,电话,PayAnywhere Card Reader,7.992,0.64,1.03
6412,CA-2018-161774,14/05/2018,15/05/2018,一级,GT-14710,个人,山东省,OFF-PA-10003134,办公用品,纸张,Xerox 1937,76.864,6.15,13.04
6413,CA-2018-151211,17/08/2018,23/08/2018,标准,AH-10120,家庭办公,北京市,OFF-BI-10002735,办公用品,文件夹,GBC Prestige Therm-A-Bind Covers,102.93,8.23,20.44
6414,CA-2018-151211,17/08/2018,23/08/2018,标准,AH-10120,家庭办公,北京市,TEC-AC-10004510,电子产品,配件,Logitech Desktop MK120 Mouse and keyboard Combo,98.16,7.85,14.55
6415,CA-2018-142671,10/11/2018,14/11/2018,二级,DR-12940,家庭办公,河南省,OFF-BI-10004099,办公用品,文件夹,GBC VeloBinder Strips,11.52,0.92,1.76
6416,CA-2018-144750,21/08/2018,21/08/2018,当日达,DL-13495,公司,辽宁省,OFF-PA-10003395,办公用品,纸张,Xerox 1941,83.88,6.71,14.65
6417,CA-2017-111976,8/03/2017,12/03/2017,标准,BD-11620,个人,四川省,TEC-PH-10002890,电子产品,电话,AT&T 17929 Lendline Telephone,108.576,8.69,14.35
6418,CA-2017-111976,8/03/2017,12/03/2017,标准,BD-11620,个人,四川省,OFF-FA-10004968,办公用品,紧固件,Rubber Band Ball,5.984,0.48,1.02
6419,CA-2017-140130,31/10/2017,5/11/2017,标准,HW-14935,公司,海南省,OFF-SU-10001218,办公用品,供应品,Fiskars Softgrip Scissors,21.96,1.76,3.73
6420,CA-2017-140130,31/10/2017,5/11/2017,标准,HW-14935,公司,海南省,FUR-CH-10002084,家具,椅子,Hon Mobius Operator's Chair,368.97,29.52,85.57
6421,CA-2017-140130,31/10/2017,5/11/2017,标准,HW-14935,公司,海南省,OFF-AR-10004269,办公用品,艺术品,Newell 31,12.39,0.99,2.43
6422,CA-2017-140130,31/10/2017,5/11/2017,标准,HW-14935,公司,海南省,OFF-ST-10001128,办公用品,储存设备,"Carina Mini System Audio Rack, Model AR050B",332.94,26.64,52.51
6423,CA-2015-159121,26/07/2015,1/08/2015,标准,JO-15145,公司,青海省,TEC-AC-10002006,电子产品,配件,Memorex Micro Travel Drive 16 GB,111.93,8.95,12
6424,CA-2016-149650,24/10/2016,27/10/2016,一级,RD-19660,家庭办公,广东省,FUR-CH-10003956,家具,椅子,Novimex High-Tech Fabric Mesh Task Chair,454.272,36.34,112.13
6425,CA-2018-115777,19/08/2018,24/08/2018,标准,DO-13645,个人,福建省,OFF-PA-10000552,办公用品,纸张,Xerox 200,19.44,1.56,3.26
6426,CA-2017-143714,23/05/2017,27/05/2017,标准,CC-12370,个人,四川省,TEC-CO-10004722,电子产品,复印机,Canon imageCLASS 2200 Advanced Copier,8399.976,672,1018.43
6427,CA-2017-143714,23/05/2017,27/05/2017,标准,CC-12370,个人,四川省,OFF-BI-10004308,办公用品,文件夹,Avery Legal 4-Ring Binder,6.294,0.5,1.2
6428,CA-2017-143714,23/05/2017,27/05/2017,标准,CC-12370,个人,四川省,OFF-PA-10000029,办公用品,纸张,Xerox 224,10.368,0.83,1.79
6429,CA-2017-143714,23/05/2017,27/05/2017,标准,CC-12370,个人,四川省,TEC-PH-10004080,电子产品,电话,Avaya 5410 Digital phone,122.382,9.79,13.93
6430,CA-2015-165764,3/11/2015,7/11/2015,标准,SH-20395,个人,安徽省,OFF-ST-10001558,办公用品,储存设备,Acco Perma 4000 Stacking Storage Drawers,25.984,2.08,4.4
6431,CA-2015-165764,3/11/2015,7/11/2015,标准,SH-20395,个人,安徽省,FUR-TA-10001768,家具,桌子,Hon Racetrack Conference Tables,945.036,75.6,223.63
6432,CA-2015-165764,3/11/2015,7/11/2015,标准,SH-20395,个人,安徽省,OFF-BI-10002982,办公用品,文件夹,Avery Self-Adhesive Photo Pockets for Polaroid Photos,14.301,1.14,2.33
6433,CA-2015-165764,3/11/2015,7/11/2015,标准,SH-20395,个人,安徽省,FUR-FU-10001468,家具,家具,Tenex Antistatic Computer Chair Mats,410.352,32.83,85.52
6434,CA-2016-121405,30/03/2016,4/04/2016,标准,FC-14335,公司,河北省,OFF-PA-10001838,办公用品,纸张,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages",23.52,1.88,3.7
6435,CA-2016-121405,30/03/2016,4/04/2016,标准,FC-14335,公司,河北省,TEC-PH-10002890,电子产品,电话,AT&T 17929 Lendline Telephone,180.96,14.48,19.37
6436,US-2018-116897,27/05/2018,29/05/2018,一级,JG-15160,个人,北京市,FUR-FU-10004963,家具,家具,"Eldon 400 Class Desk Accessories, Black Carbon",35,2.8,8.49
6437,US-2018-116897,27/05/2018,29/05/2018,一级,JG-15160,个人,北京市,OFF-ST-10000025,办公用品,储存设备,Fellowes Stor/Drawer Steel Plus Storage Drawers,477.15,38.17,85.87
6438,US-2018-116897,27/05/2018,29/05/2018,一级,JG-15160,个人,北京市,TEC-PH-10004389,电子产品,电话,Nokia Lumia 925,302.376,24.19,41.22
6439,US-2018-113992,14/12/2018,19/12/2018,标准,LC-16885,个人,山东省,FUR-TA-10000577,家具,桌子,Bretford CR4500 Series Slim Rectangular Table,974.988,78,235.89
6440,CA-2015-166891,4/10/2015,6/10/2015,一级,CC-12220,个人,江苏省,FUR-CH-10003298,家具,椅子,"Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal",589.41,47.15,138.12
